source_id,source_label,target_id,target_label,weight
7,10237,32,11598,0.0001284426835
7,10237,33,11612,0.0001284426835
7,10237,34,11652,0.0001284426835
7,10237,35,11689,0.0002251686819
7,10237,36,11901,0.0001284426835
7,10237,37,11902,0.0001284426835
7,10237,38,11975,0.0001284426835
7,10237,39,12026,0.09950881451
7,10237,40,12031,0.0001284426835
7,10237,41,12072,0.0002579352004
7,10237,42,12128,0.0001284426835
7,10237,43,12131,0.0001382364135
7,10237,44,12157,0.0001284426835
7,10237,45,12260,0.0003048534563
7,10237,46,12262,0.0001284426835
7,10237,47,12380,0.0001284426835
7,10237,48,12535,0.0001284426835
7,10237,49,12611,0.0001680857531
7,10237,50,12676,0.0008694555727
7,10237,51,12761,0.0001284426835
7,10237,52,12805,0.0005389238358
7,10237,53,12814,0.0001284426835
7,10237,54,13018,0.0001284426835
7,10237,55,13062,0.0001284426835
7,10237,56,13083,0.0001617012167
7,10237,57,13398,0.7626426816
7,10237,58,13514,0.0001284426835
7,10237,59,13559,0.0001284426835
7,10237,60,13567,0.0001284426835
7,10237,61,13623,0.0001284426835
7,10237,62,13629,0.0007896565949
7,10237,63,13650,0.0001395740692
7,10237,64,13674,0.0001284426835
7,10237,65,13702,0.1137087643
7,10237,66,13734,0.0002903517743
7,10237,67,13851,0.0001284426835
7,10237,68,13898,0.0001697006082
7,10237,69,13904,0.0001284426835
7,10237,70,13935,0.01144489925
7,10237,71,14064,0.0001789981907
7,10237,72,14175,0.0001284426835
7,10237,73,14335,0.0001284426835
7,10237,74,14351,0.0001284426835
7,10237,75,14381,0.0001284426835
7,10237,76,14413,0.0001625181176
8,10320,0,10020,0.0002683695056
8,10320,1,10028,0.0002683695056
8,10320,2,10100,0.001094310777
8,10320,3,10126,0.0002683695056
8,10320,4,10181,0.0002683695056
8,10320,5,10201,0.004627485294
8,10320,6,10215,0.0002683695056
8,10320,7,10237,0.0002683695056
8,10320,9,10456,0.0002683695056
8,10320,10,10462,0.0002683695056
8,10320,11,10637,0.1030456945
8,10320,12,10639,0.0002756589674
8,10320,13,10664,0.0002683695056
8,10320,14,10682,0.0002769233542
8,10320,15,10711,0.008676642552
8,10320,16,10764,0.005587042775
