0.000000,0.001044,0.002329,0.000643,0.000562,0.012128,0.000080,0.000000,0.001687,0.010120,0.000080,0.000080,0.052366,0.009477,0.004658,0.015019,0.021525,0.000080,0.000000,0.028753,0.051000,0.529352,0.088989,0.001847,0.000321,0.068750,0.018713,0.013975,0.001365,0.001606,0.000000,0.001205,0.014457,0.000482,0.002008,0.003855,0.026263,0.000562,0.000000,0.002409,0.011164,0.001044
0.000000,0.000389,0.011285,0.001557,0.726817,0.004670,0.000000,0.000000,0.000778,0.012064,0.000389,0.000000,0.000000,0.000778,0.000000,0.000000,0.005059,0.000000,0.000389,0.000000,0.107794,0.048255,0.000000,0.000000,0.000000,0.000000,0.000389,0.000000,0.001946,0.001946,0.000000,0.000000,0.004670,0.045920,0.000389,0.001946,0.002335,0.020236,0.000000,0.000000,0.000000,0.000000
0.000592,0.007837,0.003253,0.003327,0.007320,0.082515,0.000592,0.001479,0.018189,0.124511,0.000665,0.000148,0.000518,0.000961,0.018484,0.007985,0.017967,0.026470,0.000000,0.000074,0.046951,0.357184,0.148246,0.000296,0.000148,0.009834,0.073420,0.021220,0.011904,0.002662,0.000000,0.000074,0.001479,0.000000,0.000000,0.000148,0.000739,0.000222,0.000000,0.000222,0.002070,0.000296
0.004656,0.039467,0.036242,0.007201,0.087520,0.018543,0.001830,0.001255,0.055207,0.064708,0.000950,0.002322,0.003014,0.000868,0.010040,0.035515,0.022449,0.007448,0.003249,0.007448,0.000012,0.441981,0.005829,0.006099,0.000176,0.000328,0.051173,0.003929,0.005958,0.016760,0.001384,0.001513,0.017687,0.018203,0.002311,0.005630,0.002182,0.001032,0.000023,0.000751,0.005747,0.001361
0.002191,0.004962,0.013261,0.009078,0.018066,0.045857,0.001589,0.000775,0.018739,0.353829,0.003158,0.004433,0.015077,0.012416,0.025392,0.101323,0.048435,0.014009,0.000485,0.008253,0.085914,0.000004,0.010452,0.004790,0.001460,0.001687,0.066415,0.013516,0.002391,0.007677,0.001283,0.006746,0.035964,0.006316,0.003749,0.003330,0.013891,0.003279,0.000086,0.006930,0.018595,0.004199
0.000424,0.000424,0.002048,0.002683,0.000424,0.077594,0.000000,0.000000,0.003177,0.031913,0.000071,0.000000,0.000777,0.000565,0.004236,0.003107,0.009885,0.078230,0.000000,0.141562,0.035090,0.344932,0.000071,0.000212,0.000000,0.136761,0.016027,0.031348,0.001200,0.000071,0.000071,0.000847,0.004660,0.000141,0.000918,0.000141,0.003460,0.000424,0.000353,0.048788,0.015815,0.001553
0.006646,0.016269,0.004960,0.105252,0.005952,0.032538,0.000298,0.000000,0.001091,0.083726,0.005555,0.000198,0.006547,0.013194,0.022023,0.004762,0.032836,0.002282,0.000000,0.000397,0.051585,0.446260,0.000298,0.000099,0.000298,0.000099,0.080353,0.000893,0.001389,0.000694,0.000397,0.009523,0.019642,0.002877,0.001290,0.008730,0.019344,0.006547,0.000000,0.001786,0.001984,0.001389
0.000000,0.000000,0.000000,0.000000,0.002783,0.000000,0.000000,0.000000,0.001855,0.003710,0.000000,0.001855,0.000000,0.366404,0.002783,0.002783,0.051946,0.003710,0.000000,0.001855,0.013914,0.518573,0.000000,0.002783,0.000928,0.000000,0.005566,0.000928,0.000928,0.000000,0.000000,0.000000,0.012059,0.001855,0.000000,0.000000,0.000928,0.000000,0.000000,0.000928,0.000928,0.000000
0.007296,0.000197,0.000986,0.001578,0.000000,0.030170,0.000394,0.000000,0.001183,0.056988,0.000197,0.000000,0.000986,0.000000,0.024452,0.014592,0.002563,0.315351,0.000000,0.026226,0.005521,0.084994,0.381957,0.000197,0.000000,0.000197,0.003155,0.006113,0.000000,0.000986,0.000000,0.000197,0.000197,0.000000,0.000000,0.000000,0.001183,0.000000,0.001972,0.000394,0.014000,0.015775
0.000399,0.015186,0.014471,0.049051,0.007651,0.006853,0.000017,0.000000,0.009697,0.013939,0.000100,0.000765,0.003609,0.001846,0.020043,0.054989,0.020376,0.003876,0.000017,0.016517,0.072571,0.544383,0.003776,0.013473,0.000100,0.000266,0.000017,0.027129,0.008150,0.011859,0.001580,0.005389,0.011993,0.000333,0.002013,0.002262,0.030555,0.002379,0.000033,0.004807,0.013722,0.003809
