node,1100,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1302,1303,1304,1305,1306,1307,1308,1309,1310,1311,1312,1313,1314,1315,2402,2403,2404,2405,2406,2802,2803,2804,2805,2806,2807,2808,2809,3002,3003,3004,3005
1100,5.454683924e-05,5.69110598e-05,6.578764442e-05,5.454683924e-05,5.908323146e-05,6.654623576e-05,0.001232071663,0.9554170966,7.083702076e-05,7.014560833e-05,0.000283103931,5.454683924e-05,5.454683924e-05,6.039846267e-05,5.886203871e-05,5.595435141e-05,5.598045391e-05,5.454683924e-05,6.940069579e-05,5.829979636e-05,5.777117985e-05,5.619038711e-05,5.725494702e-05,5.4707034e-05,5.454683924e-05,5.454683924e-05,5.694086212e-05,5.821950981e-05,6.044934707e-05,5.454683924e-05,5.454683924e-05,5.454683924e-05,5.454683924e-05,5.454683924e-05,5.454683924e-05,5.454683924e-05,5.639245501e-05,5.510787742e-05,0.04085299745,5.454683924e-05,6.123877392e-05,7.41563199e-05
1102,0.9993463159,5.853182756e-07,5.858040595e-07,5.853182756e-07,6.517975635e-07,5.853182756e-07,5.853182756e-07,5.853182756e-07,5.853182756e-07,5.853182756e-07,5.584264727e-06,1.363933166e-06,8.515607419e-07,6.026210713e-07,6.045689815e-07,6.015094414e-07,6.04266404e-07,5.853182756e-07,5.853182756e-07,5.995112815e-07,5.853182756e-07,5.894776223e-07,6.657651852e-07,6.082540267e-07,8.70992892e-07,5.853182756e-07,5.853182756e-07,6.117345492e-07,6.209556886e-07,0.0006183640799,5.853182756e-07,2.035726538e-06,1.30040462e-06,7.809972544e-07,7.232473536e-07,1.508573291e-06,6.280356502e-07,5.853182756e-07,5.853182756e-07,2.254010269e-06,6.859254427e-07,6.274100883e-07
1103,3.428496314e-07,1.02348281e-06,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,0.0002091079368,7.632247434e-05,8.98713779e-07,1.773297072e-06,0.9996939898,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,4.591476852e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.630467234e-07,3.428496314e-07,4.483943314e-07,9.419597973e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,3.428496314e-07,1.052331413e-06,3.428496314e-07,3.428496314e-07,3.295340548e-06
1104,0.9620342851,0.0001038079281,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,0.0002302029898,9.748207231e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,0.0001165454305,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,9.635445895e-05,0.0001378931047,9.635445895e-05,9.645881073e-05,9.635445895e-05,9.635445895e-05,0.0333577469,0.0001184989014,0.0001247653272,0.000232068458,0.0001037206457,0.0001537774951,0.0002669049427,9.635445895e-05,9.635445895e-05,9.635445895e-05,0.0002243669442,9.635445895e-05,9.635445895e-05
1105,3.307197767e-05,6.696356286e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,0.002777367365,0.005935459398,6.514292909e-05,0.0001000169359,0.9896206856,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.742734771e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.601849312e-05,3.307197767e-05,3.930054299e-05,4.992067261e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,3.307197767e-05,0.0001656277163,3.307197767e-05,3.307197767e-05,0.0001140960885
1106,0.9993029833,5.959264371e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,2.591649491e-07,1.859550451e-07,6.592203761e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.453248164e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,9.315667171e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,5.139108339e-08,0.0006942320615,6.392809127e-08,1.072820055e-07,1.712616182e-07,6.468128078e-08,8.93299088e-08,1.925344293e-07,5.139108339e-08,5.139108339e-08,5.139108339e-08,1.999770518e-07,5.139108339e-08,5.139108339e-08
1107,0.9410931468,0.000774473534,0.0006348571624,0.0006964139175,0.0006348571624,0.0006348571624,0.0006348571624,0.0006348571624,0.0006797095411,0.000766130921,0.003402603092,0.001175515703,0.0007399637252,0.0006348571624,0.0006348571624,0.0006348571624,0.0006348571624,0.0006786640733,0.0006348571624,0.0006348571624,0.0006348571624,0.0006348571624,0.0006348571624,0.0006348571624,0.0008595468244,0.0006348571624,0.0006348571624,0.0006348571624,0.0006348571624,0.02742144465,0.0006852591177,0.001101227594,0.0009051400702,0.0007223594002,0.0007492604782,0.001056776731,0.0006348571624,0.0006348571624,0.0006348571624,0.001224018633,0.0006348571624,0.0006664677057
1108,0.0214921739,0.0217576474,0.0214921739,0.02348195016,0.0214921739,0.02197042108,0.02179686539,0.05588064715,0.02167706937,0.02163149416,0.0214921739,0.0214921739,0.0214921739,0.0214921739,0.0214921739,0.0214921739,0.0214921739,0.02363501675,0.03878799826,0.0214921739,0.0219786223,0.0214921739,0.0214921739,0.0214921739,0.0214921739,0.02984868549,0.02201421931,0.0214921739,0.0214921739,0.0214921739,0.02222202159,0.0214921739,0.0214921739,0.0214921739,0.02226886339,0.02241378464,0.0214921739,0.02195230126,0.04937797412,0.0214921739,0.0214921739,0.0214921739
1109,0.0005675374996,0.0005675374996,0.0005675374996,0.0006906716735,0.0005675374996,0.0005675374996,0.0140268337,0.6738987565,0.000603145163,0.0005832312745,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0006167115644,0.007149624638,0.0005675374996,0.0005814469187,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.002375817159,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.0005675374996,0.2793849409,0.0005675374996,0.0005675374996,0.002495138207
1110,0.000308383489,0.000308383489,0.000362834573,0.000308383489,0.000308383489,0.0004054204619,0.008289670572,0.9033528566,0.000308383489,0.000308383489,0.0005742632202,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.0003390666097,0.000308383489,0.0003086385841,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.0003227427078,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.000308383489,0.07547025383,0.000308383489,0.000308383489,0.0007058722549
1111,0.9908356667,2.701229823e-05,2.391263479e-05,2.724161095e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.4579198e-05,5.489098839e-05,5.831458111e-05,2.924631008e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.777175359e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,3.49503789e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,0.007970195264,2.616411984e-05,4.648835602e-05,4.952564268e-05,2.929608308e-05,3.270586967e-05,6.365243462e-05,2.391263479e-05,2.391263479e-05,2.391263479e-05,6.480031152e-05,2.391263479e-05,2.391263479e-05
1302,0.7491257191,0.004648812581,0.004510850646,0.004510850646,0.004518812057,0.004510850646,0.004510850646,0.004510850646,0.004510850646,0.00458092941,0.01703785546,0.005975626875,0.005177620798,0.004510850646,0.004510850646,0.004510850646,0.004510850646,0.004510850646,0.004510850646,0.004510850646,0.004510850646,0.004510850646,0.004510850646,0.004574119579,0.005257564131,0.004510850646,0.004510850646,0.004510850646,0.004640923347,0.04365176708,0.004510850646,0.008079897612,0.005515107885,0.00494927261,0.004668354522,0.005787108094,0.004510850646,0.004510850646,0.004510850646,0.007554394193,0.004510850646,0.005995749496
1303,0.6373797059,0.003192749806,0.002762978664,0.003531102324,0.002762978664,0.002772258595,0.002762978664,0.002762978664,0.002762978664,0.002906291746,0.002762978664,0.00596424751,0.00291851256,0.002762978664,0.002762978664,0.002762978664,0.002762978664,0.003910921048,0.002762978664,0.002762978664,0.002765409183,0.002762978664,0.002762978664,0.002762978664,0.00359247718,0.003177199513,0.002935051685,0.002762978664,0.002762978664,0.2343534678,0.003556094831,0.002762978664,0.005751228891,0.003177608829,0.004330789205,0.00691238232,0.002762978664,0.002860240638,0.002762978664,0.00322663621,0.002762978664,0.002762978664
