source_id,source_label,target_id,target_label,weight
5,1106,21,1312,5.139108339e-08
5,1106,22,1313,5.139108339e-08
5,1106,23,1314,5.139108339e-08
5,1106,24,1315,9.315667171e-08
5,1106,25,2402,5.139108339e-08
5,1106,26,2403,5.139108339e-08
5,1106,27,2404,5.139108339e-08
5,1106,28,2405,5.139108339e-08
5,1106,29,2406,0.0006942320615
5,1106,30,2802,6.392809127e-08
5,1106,31,2803,1.072820055e-07
5,1106,32,2804,1.712616182e-07
5,1106,33,2805,6.468128078e-08
5,1106,34,2806,8.93299088e-08
5,1106,35,2807,1.925344293e-07
5,1106,36,2808,5.139108339e-08
5,1106,37,2809,5.139108339e-08
5,1106,38,3002,5.139108339e-08
5,1106,39,3003,1.999770518e-07
5,1106,40,3004,5.139108339e-08
5,1106,41,3005,5.139108339e-08
6,1107,0,1100,0.9410931468
6,1107,1,1102,0.000774473534
6,1107,2,1103,0.0006348571624
6,1107,3,1104,0.0006964139175
6,1107,4,1105,0.0006348571624
6,1107,5,1106,0.0006348571624
6,1107,7,1108,0.0006348571624
6,1107,8,1109,0.0006797095411
6,1107,9,1110,0.000766130921
6,1107,10,1111,0.003402603092
6,1107,11,1302,0.001175515703
6,1107,12,1303,0.0007399637252
6,1107,13,1304,0.0006348571624
6,1107,14,1305,0.0006348571624
6,1107,15,1306,0.0006348571624
6,1107,16,1307,0.0006348571624
6,1107,17,1308,0.0006786640733
6,1107,18,1309,0.0006348571624
6,1107,19,1310,0.0006348571624
6,1107,20,1311,0.0006348571624
6,1107,21,1312,0.0006348571624
6,1107,22,1313,0.0006348571624
6,1107,23,1314,0.0006348571624
6,1107,24,1315,0.0008595468244
6,1107,25,2402,0.0006348571624
6,1107,26,2403,0.0006348571624
6,1107,27,2404,0.0006348571624
6,1107,28,2405,0.0006348571624
6,1107,29,2406,0.02742144465
6,1107,30,2802,0.0006852591177
6,1107,31,2803,0.001101227594
6,1107,32,2804,0.0009051400702
6,1107,33,2805,0.0007223594002
6,1107,34,2806,0.0007492604782
6,1107,35,2807,0.001056776731
6,1107,36,2808,0.0006348571624
6,1107,37,2809,0.0006348571624
6,1107,38,3002,0.0006348571624
6,1107,39,3003,0.001224018633
6,1107,40,3004,0.0006348571624
6,1107,41,3005,0.0006664677057
7,1108,0,1100,0.0214921739
7,1108,1,1102,0.0217576474
7,1108,2,1103,0.0214921739
7,1108,3,1104,0.02348195016
7,1108,4,1105,0.0214921739
7,1108,5,1106,0.02197042108
7,1108,6,1107,0.02179686539
7,1108,8,1109,0.02167706937
7,1108,9,1110,0.02163149416
7,1108,10,1111,0.0214921739
7,1108,11,1302,0.0214921739
7,1108,12,1303,0.0214921739
7,1108,13,1304,0.0214921739
7,1108,14,1305,0.0214921739
7,1108,15,1306,0.0214921739
7,1108,16,1307,0.0214921739
7,1108,17,1308,0.02363501675
7,1108,18,1309,0.03878799826
7,1108,19,1310,0.0214921739
7,1108,20,1311,0.0219786223
7,1108,21,1312,0.0214921739
7,1108,22,1313,0.0214921739
7,1108,23,1314,0.0214921739
7,1108,24,1315,0.0214921739
7,1108,25,2402,0.02984868549
7,1108,26,2403,0.02201421931
7,1108,27,2404,0.0214921739
7,1108,28,2405,0.0214921739
7,1108,29,2406,0.0214921739
7,1108,30,2802,0.02222202159
7,1108,31,2803,0.0214921739
7,1108,32,2804,0.0214921739
7,1108,33,2805,0.0214921739
7,1108,34,2806,0.02226886339
7,1108,35,2807,0.02241378464
7,1108,36,2808,0.0214921739
7,1108,37,2809,0.02195230126
7,1108,38,3002,0.04937797412
7,1108,39,3003,0.0214921739
7,1108,40,3004,0.0214921739
7,1108,41,3005,0.0214921739
8,1109,0,1100,0.0005675374996
8,1109,1,1102,0.0005675374996
8,1109,2,1103,0.0005675374996
8,1109,3,1104,0.0006906716735
8,1109,4,1105,0.0005675374996
8,1109,5,1106,0.0005675374996
8,1109,6,1107,0.0140268337
8,1109,7,1108,0.6738987565
8,1109,9,1110,0.0005832312745
8,1109,10,1111,0.0005675374996
8,1109,11,1302,0.0005675374996
8,1109,12,1303,0.0005675374996
8,1109,13,1304,0.0005675374996
8,1109,14,1305,0.0005675374996
8,1109,15,1306,0.0005675374996
8,1109,16,1307,0.0005675374996
8,1109,17,1308,0.0006167115644
8,1109,18,1309,0.007149624638
8,1109,19,1310,0.0005675374996
8,1109,20,1311,0.0005814469187
8,1109,21,1312,0.0005675374996
8,1109,22,1313,0.0005675374996
8,1109,23,1314,0.0005675374996
8,1109,24,1315,0.0005675374996
8,1109,25,2402,0.002375817159
8,1109,26,2403,0.0005675374996
8,1109,27,2404,0.0005675374996
8,1109,28,2405,0.0005675374996
8,1109,29,2406,0.0005675374996
8,1109,30,2802,0.0005675374996
8,1109,31,2803,0.0005675374996
8,1109,32,2804,0.0005675374996
8,1109,33,2805,0.0005675374996
8,1109,34,2806,0.0005675374996
8,1109,35,2807,0.0005675374996
8,1109,36,2808,0.0005675374996
8,1109,37,2809,0.0005675374996
8,1109,38,3002,0.2793849409
8,1109,39,3003,0.0005675374996
8,1109,40,3004,0.0005675374996
8,1109,41,3005,0.002495138207
9,1110,0,1100,0.000308383489
9,1110,1,1102,0.000308383489
9,1110,2,1103,0.000362834573
9,1110,3,1104,0.000308383489
9,1110,4,1105,0.000308383489
9,1110,5,1106,0.0004054204619
9,1110,6,1107,0.008289670572
9,1110,7,1108,0.9033528566
9,1110,8,1109,0.000308383489
9,1110,10,1111,0.0005742632202
9,1110,11,1302,0.000308383489
9,1110,12,1303,0.000308383489
9,1110,13,1304,0.000308383489
9,1110,14,1305,0.000308383489
9,1110,15,1306,0.000308383489
9,1110,16,1307,0.000308383489
9,1110,17,1308,0.000308383489
9,1110,18,1309,0.0003390666097
9,1110,19,1310,0.000308383489
9,1110,20,1311,0.0003086385841
9,1110,21,1312,0.000308383489
9,1110,22,1313,0.000308383489
9,1110,23,1314,0.000308383489
9,1110,24,1315,0.000308383489
9,1110,25,2402,0.000308383489
9,1110,26,2403,0.0003227427078
9,1110,27,2404,0.000308383489
9,1110,28,2405,0.000308383489
9,1110,29,2406,0.000308383489
9,1110,30,2802,0.000308383489
9,1110,31,2803,0.000308383489
9,1110,32,2804,0.000308383489
9,1110,33,2805,0.000308383489
9,1110,34,2806,0.000308383489
9,1110,35,2807,0.000308383489
9,1110,36,2808,0.000308383489
9,1110,37,2809,0.000308383489
9,1110,38,3002,0.07547025383
9,1110,39,3003,0.000308383489
9,1110,40,3004,0.000308383489
9,1110,41,3005,0.0007058722549
10,1111,0,1100,0.9908356667
10,1111,1,1102,2.701229823e-05
10,1111,2,1103,2.391263479e-05
10,1111,3,1104,2.724161095e-05
10,1111,4,1105,2.391263479e-05
10,1111,5,1106,2.391263479e-05
10,1111,6,1107,2.391263479e-05
10,1111,7,1108,2.391263479e-05
10,1111,8,1109,2.391263479e-05
10,1111,9,1110,2.4579198e-05
10,1111,11,1302,5.831458111e-05
10,1111,12,1303,2.924631008e-05
10,1111,13,1304,2.391263479e-05
10,1111,14,1305,2.391263479e-05
10,1111,15,1306,2.391263479e-05
10,1111,16,1307,2.391263479e-05
10,1111,17,1308,2.777175359e-05
10,1111,18,1309,2.391263479e-05
10,1111,19,1310,2.391263479e-05
10,1111,20,1311,2.391263479e-05
10,1111,21,1312,2.391263479e-05
10,1111,22,1313,2.391263479e-05
10,1111,23,1314,2.391263479e-05
10,1111,24,1315,3.49503789e-05
10,1111,25,2402,2.391263479e-05
10,1111,26,2403,2.391263479e-05
10,1111,27,2404,2.391263479e-05
10,1111,28,2405,2.391263479e-05
10,1111,29,2406,0.007970195264
10,1111,30,2802,2.616411984e-05
10,1111,31,2803,4.648835602e-05
10,1111,32,2804,4.952564268e-05
10,1111,33,2805,2.929608308e-05
10,1111,34,2806,3.270586967e-05
10,1111,35,2807,6.365243462e-05
10,1111,36,2808,2.391263479e-05
10,1111,37,2809,2.391263479e-05
10,1111,38,3002,2.391263479e-05
10,1111,39,3003,6.480031152e-05
10,1111,40,3004,2.391263479e-05
10,1111,41,3005,2.391263479e-05
11,1302,0,1100,0.7491257191
11,1302,1,1102,0.004648812581
11,1302,2,1103,0.004510850646
11,1302,3,1104,0.004510850646
11,1302,4,1105,0.004518812057
11,1302,5,1106,0.004510850646
11,1302,6,1107,0.004510850646
11,1302,7,1108,0.004510850646
11,1302,8,1109,0.004510850646
11,1302,9,1110,0.00458092941
11,1302,10,1111,0.01703785546
11,1302,12,1303,0.005177620798
11,1302,13,1304,0.004510850646
11,1302,14,1305,0.004510850646
11,1302,15,1306,0.004510850646
11,1302,16,1307,0.004510850646
11,1302,17,1308,0.004510850646
11,1302,18,1309,0.004510850646
11,1302,19,1310,0.004510850646
11,1302,20,1311,0.004510850646
11,1302,21,1312,0.004510850646
11,1302,22,1313,0.004510850646
11,1302,23,1314,0.004574119579
11,1302,24,1315,0.005257564131
11,1302,25,2402,0.004510850646
11,1302,26,2403,0.004510850646
11,1302,27,2404,0.004510850646
11,1302,28,2405,0.004640923347
11,1302,29,2406,0.04365176708
11,1302,30,2802,0.004510850646
11,1302,31,2803,0.008079897612
11,1302,32,2804,0.005515107885
11,1302,33,2805,0.00494927261
11,1302,34,2806,0.004668354522
11,1302,35,2807,0.005787108094
11,1302,36,2808,0.004510850646
11,1302,37,2809,0.004510850646
11,1302,38,3002,0.004510850646
11,1302,39,3003,0.007554394193
11,1302,40,3004,0.004510850646
11,1302,41,3005,0.005995749496
12,1303,0,1100,0.6373797059
12,1303,1,1102,0.003192749806
12,1303,2,1103,0.002762978664
12,1303,3,1104,0.003531102324
12,1303,4,1105,0.002762978664
12,1303,5,1106,0.002772258595
12,1303,6,1107,0.002762978664
12,1303,7,1108,0.002762978664
12,1303,8,1109,0.002762978664
12,1303,9,1110,0.002906291746
12,1303,10,1111,0.002762978664
12,1303,11,1302,0.00596424751
12,1303,13,1304,0.002762978664
12,1303,14,1305,0.002762978664
12,1303,15,1306,0.002762978664
12,1303,16,1307,0.002762978664
12,1303,17,1308,0.003910921048
12,1303,18,1309,0.002762978664
12,1303,19,1310,0.002762978664
12,1303,20,1311,0.002765409183
12,1303,21,1312,0.002762978664
12,1303,22,1313,0.002762978664
12,1303,23,1314,0.002762978664
12,1303,24,1315,0.00359247718
12,1303,25,2402,0.003177199513
12,1303,26,2403,0.002935051685
12,1303,27,2404,0.002762978664
12,1303,28,2405,0.002762978664
12,1303,29,2406,0.2343534678
12,1303,30,2802,0.003556094831
12,1303,31,2803,0.002762978664
12,1303,32,2804,0.005751228891
12,1303,33,2805,0.003177608829
12,1303,34,2806,0.004330789205
12,1303,35,2807,0.00691238232
12,1303,36,2808,0.002762978664
12,1303,37,2809,0.002860240638
12,1303,38,3002,0.002762978664
12,1303,39,3003,0.00322663621
12,1303,40,3004,0.002762978664
12,1303,41,3005,0.002762978664
13,1304,0,1100,0.002325385343
13,1304,1,1102,0.002325385343
13,1304,2,1103,0.002325385343
13,1304,3,1104,0.002325385343
13,1304,4,1105,0.002325385343
13,1304,5,1106,0.002325385343
13,1304,6,1107,0.4882084131
13,1304,7,1108,0.002325385343
13,1304,8,1109,0.002325385343
13,1304,9,1110,0.002325385343
13,1304,10,1111,0.002325385343
13,1304,11,1302,0.002325385343
13,1304,12,1303,0.002325385343
13,1304,14,1305,0.002325385343
13,1304,15,1306,0.002325385343
13,1304,16,1307,0.002325385343
13,1304,17,1308,0.002325385343
13,1304,18,1309,0.01129007339
13,1304,19,1310,0.002325385343
13,1304,20,1311,0.002325385343
13,1304,21,1312,0.002325385343
13,1304,22,1313,0.002325385343
13,1304,23,1314,0.002325385343
13,1304,24,1315,0.002325385343
13,1304,25,2402,0.01797688566
13,1304,26,2403,0.002325385343
13,1304,27,2404,0.002325385343
13,1304,28,2405,0.002325385343
13,1304,29,2406,0.002325385343
13,1304,30,2802,0.002325385343
13,1304,31,2803,0.03837950155
13,1304,32,2804,0.002325385343
13,1304,33,2805,0.002325385343
13,1304,34,2806,0.002325385343
13,1304,35,2807,0.002325385343
13,1304,36,2808,0.002325385343
13,1304,37,2809,0.002325385343
13,1304,38,3002,0.01410046034
13,1304,39,3003,0.01157916337
13,1304,40,3004,0.002325385343
13,1304,41,3005,0.3370770216
14,1305,0,1100,0.930588007
14,1305,1,1102,0.001019936986
14,1305,2,1103,0.001049411483
14,1305,3,1104,0.001019936986
14,1305,4,1105,0.001019936986
14,1305,5,1106,0.001019936986
14,1305,6,1107,0.003010557964
14,1305,7,1108,0.001019936986
14,1305,8,1109,0.001019936986
14,1305,9,1110,0.001019936986
14,1305,10,1111,0.00475597987
14,1305,11,1302,0.001019936986
14,1305,12,1303,0.001023681369
14,1305,13,1304,0.001019936986
14,1305,15,1306,0.001019936986
14,1305,16,1307,0.001019936986
14,1305,17,1308,0.001019936986
14,1305,18,1309,0.001019936986
14,1305,19,1310,0.001019936986
14,1305,20,1311,0.001019936986
14,1305,21,1312,0.001019936986
14,1305,22,1313,0.001020440948
14,1305,23,1314,0.001019936986
14,1305,24,1315,0.001115186838
14,1305,25,2402,0.001019936986
14,1305,26,2403,0.001019936986
14,1305,27,2404,0.001019936986
14,1305,28,2405,0.001019936986
14,1305,29,2406,0.007155419793
14,1305,30,2802,0.001019936986
14,1305,31,2803,0.007085666526
14,1305,32,2804,0.001205420471
14,1305,33,2805,0.001019936986
14,1305,34,2806,0.001019936986
14,1305,35,2807,0.001058082911
14,1305,36,2808,0.001019936986
14,1305,37,2809,0.001019936986
14,1305,38,3002,0.001019936986
14,1305,39,3003,0.003767282236
14,1305,40,3004,0.001068752259
14,1305,41,3005,0.007537748665
15,1306,0,1100,0.006812043022
15,1306,1,1102,0.006884455215
15,1306,2,1103,0.006812043022
15,1306,3,1104,0.009986499324
15,1306,4,1105,0.006812043022
15,1306,5,1106,0.006812043022
15,1306,6,1107,0.03484982252
15,1306,7,1108,0.2616546452
15,1306,8,1109,0.006812043022
15,1306,9,1110,0.006812043022
15,1306,10,1111,0.006812043022
15,1306,11,1302,0.006812043022
15,1306,12,1303,0.006812043022
15,1306,13,1304,0.006812043022
15,1306,14,1305,0.006812043022
15,1306,16,1307,0.006812043022
15,1306,17,1308,0.009363264777
15,1306,18,1309,0.09542649984
15,1306,19,1310,0.006812043022
15,1306,20,1311,0.006812043022
15,1306,21,1312,0.006812043022
15,1306,22,1313,0.006812043022
15,1306,23,1314,0.006812043022
15,1306,24,1315,0.006812043022
15,1306,25,2402,0.03942712396
15,1306,26,2403,0.006812043022
15,1306,27,2404,0.006812043022
15,1306,28,2405,0.006812043022
15,1306,29,2406,0.006812043022
15,1306,30,2802,0.006812043022
15,1306,31,2803,0.006812043022
15,1306,32,2804,0.006812043022
15,1306,33,2805,0.006812043022
15,1306,34,2806,0.006812043022
15,1306,35,2807,0.007170633879
15,1306,36,2808,0.006812043022
15,1306,37,2809,0.006812043022
15,1306,38,3002,0.3011775613
15,1306,39,3003,0.006812043022
15,1306,40,3004,0.006812043022
15,1306,41,3005,0.0160741359
16,1307,0,1100,0.8986199498
16,1307,1,1102,0.0005836291239
16,1307,2,1103,0.0005177577841
16,1307,3,1104,0.0005868299049
16,1307,4,1105,0.0005177577841
16,1307,5,1106,0.0005177577841
16,1307,6,1107,0.0005177577841
16,1307,7,1108,0.0005177577841
16,1307,8,1109,0.0005177577841
16,1307,9,1110,0.0005344219971
16,1307,10,1111,0.0005177577841
16,1307,11,1302,0.001115784631
16,1307,12,1303,0.0005880122189
16,1307,13,1304,0.0005177577841
16,1307,14,1305,0.0005177577841
16,1307,15,1306,0.0005177577841
16,1307,17,1308,0.0006410669885
16,1307,18,1309,0.0005177577841
16,1307,19,1310,0.0005177577841
16,1307,20,1311,0.0005177577841
16,1307,21,1312,0.0005177577841
16,1307,22,1313,0.0005177577841
16,1307,23,1314,0.0005177577841
16,1307,24,1315,0.0006973408163
16,1307,25,2402,0.0005177577841
16,1307,26,2403,0.0005292794085
16,1307,27,2404,0.0005177577841
16,1307,28,2405,0.0005177577841
16,1307,29,2406,0.07757817954
16,1307,30,2802,0.0006291222526
16,1307,31,2803,0.0005177577841
16,1307,32,2804,0.001071483712
16,1307,33,2805,0.0006102612824
16,1307,34,2806,0.0007654862129
16,1307,35,2807,0.001226911438
16,1307,36,2808,0.0005177577841
16,1307,37,2809,0.0005186587805
16,1307,38,3002,0.0005177577841
16,1307,39,3003,0.0007598761586
16,1307,40,3004,0.0005177577841
16,1307,41,3005,0.0005177577841
17,1308,0,1100,0.002601810731
17,1308,1,1102,0.002601810731
17,1308,2,1103,0.002601810731
17,1308,3,1104,0.004490840249
17,1308,4,1105,0.002601810731
17,1308,5,1106,0.002601810731
17,1308,6,1107,0.09039724618
17,1308,7,1108,0.1823210269
17,1308,8,1109,0.002601810731
17,1308,9,1110,0.002601810731
17,1308,10,1111,0.002601810731
17,1308,11,1302,0.002601810731
17,1308,12,1303,0.002601810731
17,1308,13,1304,0.002601810731
17,1308,14,1305,0.002601810731
17,1308,15,1306,0.002601810731
17,1308,16,1307,0.002601810731
17,1308,18,1309,0.08682242781
17,1308,19,1310,0.002601810731
17,1308,20,1311,0.002601810731
17,1308,21,1312,0.002601810731
17,1308,22,1313,0.002601810731
17,1308,23,1314,0.002601810731
17,1308,24,1315,0.002601810731
17,1308,25,2402,0.03206962347
17,1308,26,2403,0.002601810731
17,1308,27,2404,0.002601810731
17,1308,28,2405,0.002601810731
17,1308,29,2406,0.002601810731
17,1308,30,2802,0.002601810731
17,1308,31,2803,0.006210064981
17,1308,32,2804,0.002601810731
17,1308,33,2805,0.002601810731
17,1308,34,2806,0.002601810731
17,1308,35,2807,0.002601810731
17,1308,36,2808,0.002601810731
17,1308,37,2809,0.002601810731
17,1308,38,3002,0.463562727
17,1308,39,3003,0.003401207738
17,1308,40,3004,0.002601810731
17,1308,41,3005,0.04401925579
18,1309,0,1100,0.004055109806
18,1309,1,1102,0.004246031865
18,1309,2,1103,0.004378031939
18,1309,3,1104,0.004055109806
18,1309,4,1105,0.004055109806
18,1309,5,1106,0.00477951346
18,1309,6,1107,0.007957025431
18,1309,7,1108,0.6774856448
18,1309,8,1109,0.004498314112
18,1309,9,1110,0.004476337228
18,1309,10,1111,0.004055109806
18,1309,11,1302,0.004055109806
18,1309,12,1303,0.004055109806
18,1309,13,1304,0.004055109806
18,1309,14,1305,0.004055109806
18,1309,15,1306,0.004055109806
18,1309,16,1307,0.004055109806
18,1309,17,1308,0.004191348329
18,1309,19,1310,0.004055109806
18,1309,20,1311,0.004389336333
18,1309,21,1312,0.004055109806
18,1309,22,1313,0.004055109806
18,1309,23,1314,0.004055109806
18,1309,24,1315,0.004055109806
18,1309,25,2402,0.004897349514
18,1309,26,2403,0.004425232764
18,1309,27,2404,0.004055109806
18,1309,28,2405,0.004055109806
18,1309,29,2406,0.004055109806
18,1309,30,2802,0.004447336309
18,1309,31,2803,0.004055109806
18,1309,32,2804,0.004055109806
18,1309,33,2805,0.004055109806
18,1309,34,2806,0.004055109806
18,1309,35,2807,0.004055109806
18,1309,36,2808,0.004055109806
18,1309,37,2809,0.004320459906
18,1309,38,3002,0.1454381943
18,1309,39,3003,0.004055109806
18,1309,40,3004,0.004055109806
18,1309,41,3005,0.004055109806
19,1310,0,1100,0.0009205418173
19,1310,1,1102,0.001211778261
19,1310,2,1103,0.0009205418173
19,1310,3,1104,0.0009205418173
