0.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,49.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5022.000000,1.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,5.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,35.000000,0.000000,11.000000,0.000000,0.000000,2.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,729.000000,1.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,9294.000000,838.000000,393.000000,2.000000,32.000000,85.000000,35.000000,3.000000,0.000000,1830.000000,4.000000,0.000000,59.000000,0.000000,10.000000,40.000000,0.000000,21.000000,0.000000,30.000000,1811.000000,0.000000,76.000000,707.000000,1.000000,43.000000,1248.000000,71.000000,3.000000,2.000000,47.000000,187.000000,3.000000,152.000000,1.000000,543.000000,1178.000000,92.000000,338.000000,1.000000,2.000000,7.000000,237.000000,198.000000,139.000000,0.000000,1.000000,23.000000,3.000000,3.000000,10.000000,8.000000,2480.000000,3.000000,0.000000,41.000000,0.000000,0.000000,1113.000000,33.000000,0.000000,626.000000,9.000000,3.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000
5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,173.000000,1.000000,97.000000,60.000000,0.000000,2.000000,28.000000,3.000000,0.000000,56.000000,3.000000,5.000000,0.000000,0.000000,0.000000,17.000000,0.000000,23.000000,2.000000,3.000000,0.000000,8.000000,7.000000,39.000000,1.000000,6.000000,9.000000,0.000000,2.000000,0.000000,1708.000000,0.000000,0.000000,22.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,183.000000,29.000000,142.000000,53.000000,1.000000,7.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,0.000000,0.000000,3.000000,0.000000,0.000000
1.000000,1.000000,0.000000,0.000000,31.000000,0.000000,62.000000,3.000000,0.000000,37.000000,1.000000,0.000000,33.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,18.000000,0.000000,573.000000,1.000000,14.000000,0.000000,0.000000,1.000000,0.000000,100.000000,0.000000,0.000000,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,9294.000000,0.000000,31.000000,0.000000,1264.000000,420.000000,0.000000,12.000000,48.000000,2.000000,0.000000,0.000000,345.000000,0.000000,0.000000,1.000000,10.000000,2.000000,20.000000,0.000000,33.000000,0.000000,98.000000,261.000000,0.000000,11.000000,138.000000,0.000000,3.000000,582.000000,31.000000,2.000000,0.000000,7.000000,48.000000,1.000000,37.000000,2.000000,98.000000,1134.000000,61.000000,25.000000,2.000000,1.000000,38.000000,118.000000,284.000000,43.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,1076.000000,0.000000,0.000000,41.000000,0.000000,48.000000,1288.000000,20.000000,3.000000,73.000000,22.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,838.000000,0.000000,0.000000,1264.000000,0.000000,1.000000,1.000000,24.000000,0.000000,0.000000,0.000000,0.000000,37.000000,0.000000,1.000000,13.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,62.000000,0.000000,19.000000,17.000000,0.000000,5.000000,0.000000,0.000000,27.000000,2.000000,1.000000,0.000000,0.000000,469.000000,4.000000,9.000000,27.000000,0.000000,8.000000,15.000000,17.000000,5.000000,0.000000,3.000000,0.000000,0.000000,1.000000,1.000000,1.000000,5.000000,0.000000,0.000000,1.000000,0.000000,2.000000,2.000000,2.000000,4.000000,6.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,393.000000,2.000000,62.000000,420.000000,1.000000,0.000000,0.000000,6.000000,151.000000,0.000000,2.000000,7.000000,1.000000,0.000000,0.000000,5.000000,2.000000,0.000000,78.000000,0.000000,346.000000,0.000000,5.000000,124.000000,0.000000,32.000000,0.000000,0.000000,1.000000,7.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,1.000000,14.000000,24.000000,2.000000,3.000000,0.000000,5.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,3.000000,4.000000,0.000000,1.000000,54.000000,103.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000
49.000000,2.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,180.000000,0.000000,2768.000000,0.000000,0.000000,0.000000,538.000000,7.000000,374.000000,12.000000,10.000000,0.000000,0.000000,1.000000,185.000000,0.000000,0.000000,0.000000,490.000000,395.000000,3.000000,182.000000,0.000000,1.000000,0.000000,0.000000,0.000000,20.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.000000,32.000000,173.000000,0.000000,12.000000,24.000000,6.000000,0.000000,0.000000,0.000000,35.000000,25.000000,0.000000,2.000000,86.000000,62.000000,3.000000,377.000000,16.000000,6.000000,0.000000,0.000000,0.000000,6.000000,40.000000,7.000000,23.000000,64.000000,0.000000,184.000000,11.000000,0.000000,1.000000,54.000000,19.000000,49.000000,14.000000,13.000000,164.000000,62.000000,3.000000,60.000000,0.000000,13.000000,4.000000,0.000000,0.000000,0.000000,257.000000,425.000000,454.000000,68.000000,22.000000,85.000000,3.000000,23.000000,15.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,5.000000,6.000000,59.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000,0.000000,51.000000,0.000000,0.000000
0.000000,85.000000,1.000000,37.000000,48.000000,0.000000,151.000000,2.000000,0.000000,0.000000,36.000000,0.000000,6.000000,3.000000,0.000000,0.000000,1.000000,1.000000,0.000000,52.000000,0.000000,346.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000,1.000000,0.000000,0.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,3.000000,48.000000,4.000000,17.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000
