leader,follower,mean_lag,lag_std,dtw_dist,score,prefilter_corr,passes_min_lag
1105,1107,0.603448275862069,0.9273554385420829,0.0068854988146959395,0.31309651753624523,0.9901245750301775,False
1305,1312,0.5862068965517241,0.9103709505133852,0.006849117820410839,0.30685500970070195,0.9941622097828196,False
1307,1304,0.6333333333333333,1.079608982713443,0.011924888895670687,0.304544430514514,0.9898388013510774,False
1305,2405,0.6833333333333333,1.3101102582946558,0.011878177747289338,0.2958011769696985,0.9845859993728793,False
1107,1100,0.5806451612903226,1.0088061787814124,0.01235188400615691,0.2890498682369422,0.9885322017838697,False
1307,1109,0.5333333333333333,1.0077477638553982,0.009047805834304307,0.26563761789936924,0.9919617051848767,False
1305,1307,0.4745762711864407,0.8508407049499073,0.004218166172382589,0.25641119190713124,0.9952732410464963,False
2807,1312,0.48333333333333334,0.9035424112286533,0.005605643356059422,0.25391256348281876,0.9931836026182986,False
