leader,follower,mean_lag,lag_std,dtw_dist,score,prefilter_corr,passes_min_lag
13623,10100,1.0175438596491229,1.1000993267783077,0.059428215267283355,0.48452177793423845,0.9565472810752521,True
13623,13650,1.0172413793103448,1.1961342807553412,0.047639444861923924,0.46319634834008117,0.9564899668938639,True
11269,11130,1.0,1.2212802396374116,0.04498277158006632,0.4501908323657685,0.9578907670467666,True
10639,13623,0.9122807017543859,1.188847322533152,0.02867123647936409,0.41678590021464074,0.9631948341388166,False
13018,11512,0.7704918032786885,0.9477054710029267,0.05031847108483801,0.3955894845240339,0.9613785794571198,False
12031,10100,0.765625,0.9640764281813968,0.012977691430553526,0.38981426028768007,0.9843793158911338,False
10215,13623,0.896551724137931,1.3089829583518833,0.019590429041300643,0.38828858432886654,0.9728796802404707,False
11269,11975,0.819672131147541,1.1665866803053897,0.04527333415632668,0.3783241808871477,0.9642999387624149,False
